,Trial,Distance,DeadLine,Sucess,Steps,Epsilon,Alpha,Gamma,QTableSize
0,0.0,6.0,30.0,Y,9.0,0.1,0.2,0.2,7.0
1,1.0,8.0,40.0,Y,15.0,0.1,0.2,0.2,14.0
2,2.0,10.0,50.0,Y,12.0,0.1,0.2,0.2,15.0
3,3.0,6.0,30.0,Y,9.0,0.1,0.2,0.2,16.0
4,4.0,6.0,30.0,Y,12.0,0.1,0.2,0.2,18.0
5,5.0,4.0,20.0,Y,5.0,0.1,0.2,0.2,18.0
6,6.0,9.0,45.0,Y,14.0,0.1,0.2,0.2,19.0
7,7.0,7.0,35.0,Y,15.0,0.1,0.2,0.2,22.0
8,8.0,9.0,45.0,Y,9.0,0.1,0.2,0.2,24.0
9,9.0,9.0,45.0,Y,18.0,0.1,0.2,0.2,30.0
10,10.0,5.0,25.0,Y,15.0,0.1,0.2,0.2,32.0
11,11.0,8.0,40.0,Y,22.0,0.1,0.2,0.2,36.0
12,12.0,10.0,50.0,Y,10.0,0.1,0.2,0.2,36.0
13,13.0,9.0,45.0,Y,25.0,0.1,0.2,0.2,40.0
14,14.0,5.0,25.0,Y,11.0,0.1,0.2,0.2,40.0
15,15.0,7.0,35.0,Y,15.0,0.1,0.2,0.2,40.0
16,16.0,7.0,35.0,Y,12.0,0.1,0.2,0.2,41.0
17,17.0,4.0,20.0,Y,3.0,0.1,0.2,0.2,41.0
18,18.0,8.0,40.0,Y,22.0,0.1,0.2,0.2,44.0
19,19.0,5.0,25.0,N,26.0,0.1,0.2,0.2,44.0
20,20.0,7.0,35.0,Y,16.0,0.1,0.2,0.2,45.0
21,21.0,5.0,25.0,N,26.0,0.1,0.2,0.2,49.0
22,22.0,4.0,20.0,N,21.0,0.1,0.2,0.2,51.0
23,23.0,5.0,25.0,N,26.0,0.1,0.2,0.2,58.0
24,24.0,9.0,45.0,Y,15.0,0.1,0.2,0.2,59.0
25,25.0,8.0,40.0,Y,19.0,0.1,0.2,0.2,62.0
26,26.0,5.0,25.0,Y,21.0,0.1,0.2,0.2,68.0
27,27.0,10.0,50.0,Y,27.0,0.1,0.2,0.2,68.0
28,28.0,10.0,50.0,Y,42.0,0.1,0.2,0.2,70.0
29,29.0,5.0,25.0,Y,9.0,0.1,0.2,0.2,70.0
30,30.0,5.0,25.0,Y,10.0,0.1,0.2,0.2,71.0
31,31.0,6.0,30.0,Y,11.0,0.1,0.2,0.2,71.0
32,32.0,11.0,55.0,Y,21.0,0.1,0.2,0.2,71.0
33,33.0,6.0,30.0,Y,21.0,0.1,0.2,0.2,72.0
34,34.0,4.0,20.0,Y,6.0,0.1,0.2,0.2,72.0
35,35.0,7.0,35.0,Y,22.0,0.1,0.2,0.2,74.0
36,36.0,8.0,40.0,Y,21.0,0.1,0.2,0.2,74.0
37,37.0,5.0,25.0,Y,10.0,0.1,0.2,0.2,74.0
38,38.0,5.0,25.0,Y,11.0,0.1,0.2,0.2,74.0
39,39.0,8.0,40.0,Y,19.0,0.1,0.2,0.2,75.0
40,40.0,7.0,35.0,Y,24.0,0.1,0.2,0.2,76.0
41,41.0,7.0,35.0,Y,12.0,0.1,0.2,0.2,76.0
42,42.0,6.0,30.0,Y,10.0,0.1,0.2,0.2,76.0
43,43.0,7.0,35.0,Y,10.0,0.1,0.2,0.2,76.0
44,44.0,7.0,35.0,Y,4.0,0.1,0.2,0.2,77.0
45,45.0,6.0,30.0,Y,15.0,0.1,0.2,0.2,77.0
46,46.0,5.0,25.0,Y,12.0,0.1,0.2,0.2,79.0
47,47.0,5.0,25.0,Y,9.0,0.1,0.2,0.2,80.0
48,48.0,5.0,25.0,Y,10.0,0.1,0.2,0.2,80.0
49,49.0,4.0,20.0,Y,7.0,0.1,0.2,0.2,80.0
50,50.0,6.0,30.0,Y,6.0,0.1,0.2,0.2,80.0
51,51.0,6.0,30.0,Y,12.0,0.1,0.2,0.2,80.0
52,52.0,11.0,55.0,N,56.0,0.1,0.2,0.2,87.0
53,53.0,5.0,25.0,Y,6.0,0.1,0.2,0.2,89.0
54,54.0,10.0,50.0,Y,12.0,0.1,0.2,0.2,89.0
55,55.0,4.0,20.0,Y,10.0,0.1,0.2,0.2,90.0
56,56.0,5.0,25.0,Y,7.0,0.1,0.2,0.2,90.0
57,57.0,6.0,30.0,Y,9.0,0.1,0.2,0.2,90.0
58,58.0,5.0,25.0,Y,13.0,0.1,0.2,0.2,92.0
59,59.0,4.0,20.0,Y,4.0,0.1,0.2,0.2,92.0
60,60.0,4.0,20.0,Y,4.0,0.1,0.2,0.2,92.0
61,61.0,5.0,25.0,Y,7.0,0.1,0.2,0.2,92.0
62,62.0,4.0,20.0,Y,6.0,0.1,0.2,0.2,92.0
63,63.0,6.0,30.0,Y,12.0,0.1,0.2,0.2,92.0
64,64.0,6.0,30.0,Y,8.0,0.1,0.2,0.2,92.0
65,65.0,6.0,30.0,Y,18.0,0.1,0.2,0.2,92.0
66,66.0,4.0,20.0,Y,6.0,0.1,0.2,0.2,92.0
67,67.0,6.0,30.0,Y,7.0,0.1,0.2,0.2,92.0
68,68.0,5.0,25.0,Y,4.0,0.1,0.2,0.2,92.0
69,69.0,9.0,45.0,Y,16.0,0.1,0.2,0.2,92.0
70,70.0,5.0,25.0,Y,12.0,0.1,0.2,0.2,92.0
71,71.0,5.0,25.0,Y,8.0,0.1,0.2,0.2,92.0
72,72.0,9.0,45.0,Y,12.0,0.1,0.2,0.2,92.0
73,73.0,5.0,25.0,Y,10.0,0.1,0.2,0.2,93.0
74,74.0,4.0,20.0,Y,19.0,0.1,0.2,0.2,95.0
75,75.0,5.0,25.0,Y,22.0,0.1,0.2,0.2,95.0
76,76.0,11.0,55.0,Y,25.0,0.1,0.2,0.2,96.0
77,77.0,6.0,30.0,Y,15.0,0.1,0.2,0.2,97.0
78,78.0,4.0,20.0,Y,7.0,0.1,0.2,0.2,97.0
79,79.0,6.0,30.0,Y,15.0,0.1,0.2,0.2,97.0
80,80.0,7.0,35.0,Y,12.0,0.1,0.2,0.2,97.0
81,81.0,5.0,25.0,Y,12.0,0.1,0.2,0.2,98.0
82,82.0,8.0,40.0,Y,8.0,0.1,0.2,0.2,99.0
83,83.0,4.0,20.0,Y,5.0,0.1,0.2,0.2,99.0
84,84.0,6.0,30.0,Y,10.0,0.1,0.2,0.2,100.0
85,85.0,9.0,45.0,Y,25.0,0.1,0.2,0.2,100.0
86,86.0,6.0,30.0,Y,15.0,0.1,0.2,0.2,101.0
87,87.0,6.0,30.0,Y,10.0,0.1,0.2,0.2,101.0
88,88.0,4.0,20.0,Y,7.0,0.1,0.2,0.2,101.0
89,89.0,5.0,25.0,Y,6.0,0.1,0.2,0.2,101.0
90,90.0,4.0,20.0,Y,18.0,0.1,0.2,0.2,101.0
91,91.0,5.0,25.0,Y,11.0,0.1,0.2,0.2,102.0
92,92.0,4.0,20.0,Y,9.0,0.1,0.2,0.2,102.0
93,93.0,4.0,20.0,Y,9.0,0.1,0.2,0.2,102.0
94,94.0,4.0,20.0,Y,9.0,0.1,0.2,0.2,103.0
95,95.0,4.0,20.0,Y,10.0,0.1,0.2,0.2,103.0
96,96.0,9.0,45.0,Y,12.0,0.1,0.2,0.2,103.0
97,97.0,5.0,25.0,Y,6.0,0.1,0.2,0.2,104.0
98,98.0,5.0,25.0,Y,8.0,0.1,0.2,0.2,104.0
99,99.0,4.0,20.0,Y,13.0,0.1,0.2,0.2,104.0
100,0.0,5.0,25.0,N,26.0,0.1,0.2,0.25,15.0
101,1.0,7.0,35.0,Y,9.0,0.1,0.2,0.25,18.0
102,2.0,5.0,25.0,Y,6.0,0.1,0.2,0.25,19.0
103,3.0,5.0,25.0,Y,9.0,0.1,0.2,0.25,22.0
104,4.0,7.0,35.0,Y,7.0,0.1,0.2,0.25,25.0
105,5.0,9.0,45.0,Y,15.0,0.1,0.2,0.25,27.0
106,6.0,5.0,25.0,Y,9.0,0.1,0.2,0.25,27.0
107,7.0,4.0,20.0,Y,8.0,0.1,0.2,0.25,28.0
108,8.0,4.0,20.0,Y,14.0,0.1,0.2,0.25,32.0
109,9.0,5.0,25.0,Y,18.0,0.1,0.2,0.25,36.0
110,10.0,8.0,40.0,Y,18.0,0.1,0.2,0.25,36.0
111,11.0,6.0,30.0,Y,1.0,0.1,0.2,0.25,36.0
112,12.0,6.0,30.0,Y,8.0,0.1,0.2,0.25,38.0
113,13.0,8.0,40.0,Y,19.0,0.1,0.2,0.25,39.0
114,14.0,8.0,40.0,Y,13.0,0.1,0.2,0.25,39.0
115,15.0,6.0,30.0,Y,8.0,0.1,0.2,0.25,39.0
116,16.0,6.0,30.0,Y,15.0,0.1,0.2,0.25,39.0
117,17.0,8.0,40.0,Y,24.0,0.1,0.2,0.25,43.0
118,18.0,5.0,25.0,Y,9.0,0.1,0.2,0.25,43.0
119,19.0,4.0,20.0,Y,12.0,0.1,0.2,0.25,44.0
120,20.0,7.0,35.0,Y,13.0,0.1,0.2,0.25,44.0
121,21.0,7.0,35.0,Y,12.0,0.1,0.2,0.25,46.0
122,22.0,5.0,25.0,Y,7.0,0.1,0.2,0.25,46.0
123,23.0,5.0,25.0,Y,10.0,0.1,0.2,0.25,46.0
124,24.0,6.0,30.0,Y,17.0,0.1,0.2,0.25,47.0
125,25.0,4.0,20.0,Y,6.0,0.1,0.2,0.25,49.0
126,26.0,8.0,40.0,Y,8.0,0.1,0.2,0.25,49.0
127,27.0,4.0,20.0,Y,8.0,0.1,0.2,0.25,49.0
128,28.0,6.0,30.0,Y,9.0,0.1,0.2,0.25,49.0
129,29.0,7.0,35.0,Y,14.0,0.1,0.2,0.25,51.0
130,30.0,5.0,25.0,Y,12.0,0.1,0.2,0.25,53.0
131,31.0,8.0,40.0,Y,10.0,0.1,0.2,0.25,55.0
132,32.0,4.0,20.0,N,21.0,0.1,0.2,0.25,55.0
133,33.0,4.0,20.0,Y,12.0,0.1,0.2,0.25,55.0
134,34.0,7.0,35.0,Y,14.0,0.1,0.2,0.25,56.0
135,35.0,5.0,25.0,Y,9.0,0.1,0.2,0.25,56.0
136,36.0,6.0,30.0,Y,10.0,0.1,0.2,0.25,56.0
137,37.0,5.0,25.0,Y,5.0,0.1,0.2,0.25,56.0
138,38.0,7.0,35.0,Y,10.0,0.1,0.2,0.25,57.0
139,39.0,6.0,30.0,Y,9.0,0.1,0.2,0.25,60.0
140,40.0,7.0,35.0,Y,18.0,0.1,0.2,0.25,60.0
141,41.0,4.0,20.0,Y,9.0,0.1,0.2,0.25,62.0
142,42.0,5.0,25.0,Y,7.0,0.1,0.2,0.25,62.0
143,43.0,5.0,25.0,Y,21.0,0.1,0.2,0.25,65.0
144,44.0,9.0,45.0,Y,16.0,0.1,0.2,0.25,65.0
145,45.0,7.0,35.0,Y,12.0,0.1,0.2,0.25,65.0
146,46.0,5.0,25.0,Y,13.0,0.1,0.2,0.25,65.0
147,47.0,7.0,35.0,Y,13.0,0.1,0.2,0.25,65.0
148,48.0,5.0,25.0,Y,9.0,0.1,0.2,0.25,65.0
149,49.0,5.0,25.0,Y,15.0,0.1,0.2,0.25,66.0
150,50.0,4.0,20.0,Y,8.0,0.1,0.2,0.25,66.0
151,51.0,8.0,40.0,Y,21.0,0.1,0.2,0.25,68.0
152,52.0,7.0,35.0,Y,10.0,0.1,0.2,0.25,70.0
153,53.0,4.0,20.0,Y,9.0,0.1,0.2,0.25,70.0
154,54.0,8.0,40.0,Y,15.0,0.1,0.2,0.25,71.0
155,55.0,4.0,20.0,Y,7.0,0.1,0.2,0.25,71.0
156,56.0,5.0,25.0,Y,15.0,0.1,0.2,0.25,72.0
157,57.0,7.0,35.0,Y,15.0,0.1,0.2,0.25,72.0
158,58.0,4.0,20.0,Y,6.0,0.1,0.2,0.25,72.0
159,59.0,6.0,30.0,Y,13.0,0.1,0.2,0.25,72.0
160,60.0,6.0,30.0,Y,7.0,0.1,0.2,0.25,73.0
161,61.0,5.0,25.0,Y,8.0,0.1,0.2,0.25,74.0
162,62.0,5.0,25.0,Y,9.0,0.1,0.2,0.25,74.0
163,63.0,8.0,40.0,Y,12.0,0.1,0.2,0.25,74.0
164,64.0,7.0,35.0,Y,12.0,0.1,0.2,0.25,75.0
165,65.0,4.0,20.0,Y,6.0,0.1,0.2,0.25,75.0
166,66.0,7.0,35.0,Y,13.0,0.1,0.2,0.25,76.0
167,67.0,4.0,20.0,Y,9.0,0.1,0.2,0.25,76.0
168,68.0,9.0,45.0,Y,12.0,0.1,0.2,0.25,78.0
169,69.0,10.0,50.0,Y,24.0,0.1,0.2,0.25,80.0
170,70.0,4.0,20.0,Y,6.0,0.1,0.2,0.25,80.0
171,71.0,6.0,30.0,Y,16.0,0.1,0.2,0.25,80.0
172,72.0,6.0,30.0,Y,15.0,0.1,0.2,0.25,80.0
173,73.0,7.0,35.0,Y,12.0,0.1,0.2,0.25,82.0
174,74.0,9.0,45.0,Y,13.0,0.1,0.2,0.25,85.0
175,75.0,5.0,25.0,Y,15.0,0.1,0.2,0.25,86.0
176,76.0,5.0,25.0,Y,18.0,0.1,0.2,0.25,86.0
177,77.0,6.0,30.0,Y,9.0,0.1,0.2,0.25,86.0
178,78.0,10.0,50.0,Y,37.0,0.1,0.2,0.25,87.0
179,79.0,4.0,20.0,Y,6.0,0.1,0.2,0.25,87.0
180,80.0,5.0,25.0,Y,12.0,0.1,0.2,0.25,88.0
181,81.0,7.0,35.0,Y,20.0,0.1,0.2,0.25,89.0
182,82.0,7.0,35.0,Y,18.0,0.1,0.2,0.25,89.0
183,83.0,8.0,40.0,Y,19.0,0.1,0.2,0.25,89.0
184,84.0,4.0,20.0,Y,8.0,0.1,0.2,0.25,90.0
185,85.0,7.0,35.0,Y,13.0,0.1,0.2,0.25,90.0
186,86.0,9.0,45.0,Y,19.0,0.1,0.2,0.25,90.0
187,87.0,5.0,25.0,Y,11.0,0.1,0.2,0.25,90.0
188,88.0,8.0,40.0,Y,18.0,0.1,0.2,0.25,90.0
189,89.0,5.0,25.0,Y,9.0,0.1,0.2,0.25,90.0
190,90.0,7.0,35.0,Y,13.0,0.1,0.2,0.25,90.0
191,91.0,5.0,25.0,Y,5.0,0.1,0.2,0.25,90.0
192,92.0,8.0,40.0,Y,15.0,0.1,0.2,0.25,90.0
193,93.0,6.0,30.0,Y,7.0,0.1,0.2,0.25,90.0
194,94.0,6.0,30.0,Y,9.0,0.1,0.2,0.25,91.0
195,95.0,7.0,35.0,Y,12.0,0.1,0.2,0.25,91.0
196,96.0,4.0,20.0,Y,7.0,0.1,0.2,0.25,91.0
197,97.0,5.0,25.0,Y,15.0,0.1,0.2,0.25,91.0
198,98.0,6.0,30.0,Y,19.0,0.1,0.2,0.25,91.0
199,99.0,6.0,30.0,Y,9.0,0.1,0.2,0.25,91.0
200,0.0,6.0,30.0,Y,18.0,0.1,0.2,0.3,14.0
201,1.0,4.0,20.0,Y,19.0,0.1,0.2,0.3,21.0
202,2.0,5.0,25.0,Y,15.0,0.1,0.2,0.3,23.0
203,3.0,10.0,50.0,Y,40.0,0.1,0.2,0.3,27.0
204,4.0,7.0,35.0,Y,13.0,0.1,0.2,0.3,27.0
205,5.0,10.0,50.0,Y,15.0,0.1,0.2,0.3,27.0
206,6.0,4.0,20.0,Y,13.0,0.1,0.2,0.3,27.0
207,7.0,5.0,25.0,Y,10.0,0.1,0.2,0.3,28.0
208,8.0,7.0,35.0,Y,15.0,0.1,0.2,0.3,30.0
209,9.0,4.0,20.0,Y,6.0,0.1,0.2,0.3,30.0
210,10.0,5.0,25.0,Y,8.0,0.1,0.2,0.3,31.0
211,11.0,4.0,20.0,Y,9.0,0.1,0.2,0.3,33.0
212,12.0,5.0,25.0,Y,10.0,0.1,0.2,0.3,34.0
213,13.0,5.0,25.0,Y,14.0,0.1,0.2,0.3,35.0
214,14.0,4.0,20.0,Y,11.0,0.1,0.2,0.3,35.0
215,15.0,5.0,25.0,Y,9.0,0.1,0.2,0.3,35.0
216,16.0,5.0,25.0,Y,6.0,0.1,0.2,0.3,35.0
217,17.0,4.0,20.0,Y,6.0,0.1,0.2,0.3,35.0
218,18.0,9.0,45.0,Y,14.0,0.1,0.2,0.3,36.0
219,19.0,5.0,25.0,Y,11.0,0.1,0.2,0.3,36.0
220,20.0,7.0,35.0,Y,0.0,0.1,0.2,0.3,36.0
221,21.0,5.0,25.0,Y,6.0,0.1,0.2,0.3,36.0
222,22.0,6.0,30.0,Y,7.0,0.1,0.2,0.3,37.0
223,23.0,9.0,45.0,Y,13.0,0.1,0.2,0.3,38.0
224,24.0,4.0,20.0,Y,7.0,0.1,0.2,0.3,41.0
225,25.0,4.0,20.0,Y,7.0,0.1,0.2,0.3,42.0
226,26.0,5.0,25.0,Y,16.0,0.1,0.2,0.3,45.0
227,27.0,4.0,20.0,Y,4.0,0.1,0.2,0.3,45.0
228,28.0,5.0,25.0,Y,6.0,0.1,0.2,0.3,45.0
229,29.0,6.0,30.0,Y,9.0,0.1,0.2,0.3,45.0
230,30.0,8.0,40.0,Y,10.0,0.1,0.2,0.3,48.0
231,31.0,6.0,30.0,Y,16.0,0.1,0.2,0.3,49.0
232,32.0,4.0,20.0,Y,4.0,0.1,0.2,0.3,49.0
233,33.0,8.0,40.0,Y,13.0,0.1,0.2,0.3,51.0
234,34.0,8.0,40.0,Y,18.0,0.1,0.2,0.3,51.0
235,35.0,7.0,35.0,Y,9.0,0.1,0.2,0.3,51.0
236,36.0,7.0,35.0,Y,25.0,0.1,0.2,0.3,55.0
237,37.0,7.0,35.0,Y,8.0,0.1,0.2,0.3,55.0
238,38.0,9.0,45.0,Y,16.0,0.1,0.2,0.3,55.0
239,39.0,5.0,25.0,Y,12.0,0.1,0.2,0.3,56.0
240,40.0,4.0,20.0,Y,4.0,0.1,0.2,0.3,56.0
241,41.0,6.0,30.0,Y,12.0,0.1,0.2,0.3,56.0
242,42.0,11.0,55.0,Y,15.0,0.1,0.2,0.3,56.0
243,43.0,8.0,40.0,Y,14.0,0.1,0.2,0.3,57.0
244,44.0,5.0,25.0,Y,9.0,0.1,0.2,0.3,57.0
245,45.0,6.0,30.0,Y,12.0,0.1,0.2,0.3,58.0
246,46.0,4.0,20.0,Y,5.0,0.1,0.2,0.3,58.0
247,47.0,4.0,20.0,N,21.0,0.1,0.2,0.3,59.0
248,48.0,7.0,35.0,Y,26.0,0.1,0.2,0.3,62.0
249,49.0,5.0,25.0,Y,18.0,0.1,0.2,0.3,62.0
250,50.0,10.0,50.0,Y,18.0,0.1,0.2,0.3,62.0
251,51.0,6.0,30.0,Y,19.0,0.1,0.2,0.3,63.0
252,52.0,6.0,30.0,Y,24.0,0.1,0.2,0.3,63.0
253,53.0,10.0,50.0,Y,13.0,0.1,0.2,0.3,64.0
254,54.0,4.0,20.0,Y,8.0,0.1,0.2,0.3,64.0
255,55.0,4.0,20.0,Y,9.0,0.1,0.2,0.3,64.0
256,56.0,7.0,35.0,Y,24.0,0.1,0.2,0.3,72.0
257,57.0,10.0,50.0,Y,18.0,0.1,0.2,0.3,76.0
258,58.0,6.0,30.0,Y,12.0,0.1,0.2,0.3,76.0
259,59.0,4.0,20.0,Y,6.0,0.1,0.2,0.3,78.0
260,60.0,4.0,20.0,Y,9.0,0.1,0.2,0.3,78.0
261,61.0,4.0,20.0,N,21.0,0.1,0.2,0.3,78.0
262,62.0,8.0,40.0,Y,18.0,0.1,0.2,0.3,79.0
263,63.0,7.0,35.0,Y,8.0,0.1,0.2,0.3,79.0
264,64.0,4.0,20.0,Y,8.0,0.1,0.2,0.3,79.0
265,65.0,4.0,20.0,Y,6.0,0.1,0.2,0.3,80.0
266,66.0,4.0,20.0,Y,6.0,0.1,0.2,0.3,80.0
267,67.0,4.0,20.0,Y,6.0,0.1,0.2,0.3,80.0
268,68.0,4.0,20.0,Y,9.0,0.1,0.2,0.3,81.0
269,69.0,8.0,40.0,Y,18.0,0.1,0.2,0.3,81.0
270,70.0,4.0,20.0,Y,10.0,0.1,0.2,0.3,82.0
271,71.0,5.0,25.0,Y,22.0,0.1,0.2,0.3,82.0
272,72.0,7.0,35.0,Y,13.0,0.1,0.2,0.3,83.0
273,73.0,6.0,30.0,Y,9.0,0.1,0.2,0.3,84.0
274,74.0,8.0,40.0,Y,19.0,0.1,0.2,0.3,85.0
275,75.0,9.0,45.0,Y,18.0,0.1,0.2,0.3,86.0
276,76.0,5.0,25.0,Y,19.0,0.1,0.2,0.3,89.0
277,77.0,5.0,25.0,Y,10.0,0.1,0.2,0.3,89.0
278,78.0,5.0,25.0,Y,12.0,0.1,0.2,0.3,89.0
279,79.0,7.0,35.0,Y,12.0,0.1,0.2,0.3,89.0
280,80.0,6.0,30.0,Y,10.0,0.1,0.2,0.3,91.0
281,81.0,8.0,40.0,Y,7.0,0.1,0.2,0.3,91.0
282,82.0,6.0,30.0,Y,5.0,0.1,0.2,0.3,91.0
283,83.0,7.0,35.0,Y,19.0,0.1,0.2,0.3,92.0
284,84.0,7.0,35.0,Y,12.0,0.1,0.2,0.3,92.0
285,85.0,7.0,35.0,Y,12.0,0.1,0.2,0.3,92.0
286,86.0,4.0,20.0,Y,18.0,0.1,0.2,0.3,96.0
287,87.0,7.0,35.0,Y,9.0,0.1,0.2,0.3,96.0
288,88.0,6.0,30.0,Y,4.0,0.1,0.2,0.3,97.0
289,89.0,8.0,40.0,Y,15.0,0.1,0.2,0.3,97.0
290,90.0,7.0,35.0,Y,9.0,0.1,0.2,0.3,97.0
291,91.0,5.0,25.0,Y,7.0,0.1,0.2,0.3,97.0
292,92.0,9.0,45.0,Y,42.0,0.1,0.2,0.3,99.0
293,93.0,5.0,25.0,Y,12.0,0.1,0.2,0.3,100.0
294,94.0,8.0,40.0,Y,16.0,0.1,0.2,0.3,100.0
295,95.0,7.0,35.0,Y,6.0,0.1,0.2,0.3,101.0
296,96.0,4.0,20.0,Y,6.0,0.1,0.2,0.3,101.0
297,97.0,7.0,35.0,Y,31.0,0.1,0.2,0.3,104.0
298,98.0,5.0,25.0,Y,23.0,0.1,0.2,0.3,105.0
299,99.0,8.0,40.0,Y,12.0,0.1,0.2,0.3,107.0
300,0.0,6.0,30.0,Y,25.0,0.1,0.2,0.35,18.0
301,1.0,5.0,25.0,Y,12.0,0.1,0.2,0.35,19.0
302,2.0,4.0,20.0,Y,6.0,0.1,0.2,0.35,19.0
303,3.0,6.0,30.0,Y,10.0,0.1,0.2,0.35,19.0
304,4.0,6.0,30.0,Y,21.0,0.1,0.2,0.35,25.0
305,5.0,7.0,35.0,Y,21.0,0.1,0.2,0.35,33.0
306,6.0,5.0,25.0,Y,21.0,0.1,0.2,0.35,38.0
307,7.0,4.0,20.0,Y,6.0,0.1,0.2,0.35,38.0
308,8.0,4.0,20.0,Y,6.0,0.1,0.2,0.35,38.0
309,9.0,4.0,20.0,Y,3.0,0.1,0.2,0.35,38.0
310,10.0,5.0,25.0,Y,9.0,0.1,0.2,0.35,38.0
311,11.0,4.0,20.0,Y,4.0,0.1,0.2,0.35,38.0
312,12.0,4.0,20.0,Y,7.0,0.1,0.2,0.35,38.0
313,13.0,4.0,20.0,Y,18.0,0.1,0.2,0.35,39.0
314,14.0,9.0,45.0,Y,18.0,0.1,0.2,0.35,39.0
315,15.0,6.0,30.0,Y,8.0,0.1,0.2,0.35,39.0
316,16.0,5.0,25.0,Y,10.0,0.1,0.2,0.35,42.0
317,17.0,5.0,25.0,Y,4.0,0.1,0.2,0.35,42.0
318,18.0,6.0,30.0,Y,7.0,0.1,0.2,0.35,42.0
319,19.0,6.0,30.0,Y,16.0,0.1,0.2,0.35,43.0
320,20.0,6.0,30.0,Y,6.0,0.1,0.2,0.35,43.0
321,21.0,11.0,55.0,Y,16.0,0.1,0.2,0.35,43.0
322,22.0,4.0,20.0,Y,4.0,0.1,0.2,0.35,43.0
323,23.0,5.0,25.0,Y,9.0,0.1,0.2,0.35,43.0
324,24.0,7.0,35.0,Y,15.0,0.1,0.2,0.35,44.0
325,25.0,4.0,20.0,Y,20.0,0.1,0.2,0.35,45.0
326,25.0,4.0,20.0,N,21.0,0.1,0.2,0.35,45.0
327,26.0,7.0,35.0,Y,14.0,0.1,0.2,0.35,46.0
328,27.0,6.0,30.0,Y,16.0,0.1,0.2,0.35,47.0
329,28.0,4.0,20.0,Y,12.0,0.1,0.2,0.35,49.0
330,29.0,4.0,20.0,Y,4.0,0.1,0.2,0.35,49.0
331,30.0,6.0,30.0,Y,15.0,0.1,0.2,0.35,51.0
332,31.0,5.0,25.0,Y,19.0,0.1,0.2,0.35,52.0
333,32.0,5.0,25.0,Y,12.0,0.1,0.2,0.35,52.0
334,33.0,5.0,25.0,Y,9.0,0.1,0.2,0.35,53.0
335,34.0,4.0,20.0,Y,6.0,0.1,0.2,0.35,53.0
336,35.0,9.0,45.0,Y,18.0,0.1,0.2,0.35,53.0
337,36.0,7.0,35.0,Y,18.0,0.1,0.2,0.35,53.0
338,37.0,5.0,25.0,Y,9.0,0.1,0.2,0.35,54.0
339,38.0,8.0,40.0,Y,24.0,0.1,0.2,0.35,54.0
340,39.0,5.0,25.0,Y,9.0,0.1,0.2,0.35,54.0
341,40.0,4.0,20.0,Y,15.0,0.1,0.2,0.35,56.0
342,41.0,6.0,30.0,N,31.0,0.1,0.2,0.35,58.0
343,42.0,5.0,25.0,Y,16.0,0.1,0.2,0.35,59.0
344,43.0,6.0,30.0,Y,21.0,0.1,0.2,0.35,61.0
345,44.0,5.0,25.0,Y,10.0,0.1,0.2,0.35,61.0
346,45.0,8.0,40.0,Y,21.0,0.1,0.2,0.35,61.0
347,46.0,8.0,40.0,Y,15.0,0.1,0.2,0.35,61.0
348,47.0,7.0,35.0,Y,13.0,0.1,0.2,0.35,61.0
349,48.0,7.0,35.0,Y,15.0,0.1,0.2,0.35,62.0
350,49.0,4.0,20.0,Y,6.0,0.1,0.2,0.35,62.0
351,50.0,11.0,55.0,Y,27.0,0.1,0.2,0.35,64.0
352,51.0,7.0,35.0,Y,16.0,0.1,0.2,0.35,64.0
353,52.0,7.0,35.0,Y,17.0,0.1,0.2,0.35,65.0
354,53.0,5.0,25.0,Y,11.0,0.1,0.2,0.35,66.0
355,54.0,6.0,30.0,Y,10.0,0.1,0.2,0.35,66.0
356,55.0,4.0,20.0,Y,3.0,0.1,0.2,0.35,66.0
357,56.0,5.0,25.0,Y,12.0,0.1,0.2,0.35,66.0
358,57.0,5.0,25.0,N,26.0,0.1,0.2,0.35,66.0
359,58.0,4.0,20.0,Y,8.0,0.1,0.2,0.35,66.0
360,59.0,7.0,35.0,Y,32.0,0.1,0.2,0.35,66.0
361,60.0,8.0,40.0,Y,12.0,0.1,0.2,0.35,66.0
362,61.0,6.0,30.0,Y,10.0,0.1,0.2,0.35,67.0
363,62.0,4.0,20.0,Y,6.0,0.1,0.2,0.35,69.0
364,63.0,5.0,25.0,Y,9.0,0.1,0.2,0.35,69.0
365,64.0,8.0,40.0,Y,11.0,0.1,0.2,0.35,70.0
366,65.0,7.0,35.0,Y,16.0,0.1,0.2,0.35,70.0
367,66.0,7.0,35.0,Y,15.0,0.1,0.2,0.35,70.0
368,67.0,7.0,35.0,Y,16.0,0.1,0.2,0.35,73.0
369,68.0,6.0,30.0,Y,4.0,0.1,0.2,0.35,73.0
370,69.0,7.0,35.0,Y,10.0,0.1,0.2,0.35,73.0
371,70.0,6.0,30.0,Y,18.0,0.1,0.2,0.35,73.0
372,71.0,6.0,30.0,Y,13.0,0.1,0.2,0.35,74.0
373,72.0,10.0,50.0,Y,28.0,0.1,0.2,0.35,74.0
374,73.0,6.0,30.0,Y,9.0,0.1,0.2,0.35,74.0
375,74.0,7.0,35.0,Y,12.0,0.1,0.2,0.35,76.0
376,75.0,4.0,20.0,N,21.0,0.1,0.2,0.35,76.0
